Product ID,Category,Sub-Category,Product Name,Sales
OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,9.336
TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96
TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.74399999999997
TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,2735.952
FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",6.688
FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225
OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",362.94
OFF-LA-10002043,Office Supplies,Labels,Avery 489,24.839999999999996
OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.616000000000003
OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,5.175999999999998
FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",18.84
TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,99.99
OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",167.44000000000003
FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46
OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,4.401
OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.67999999999999
FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.364
OFF-PA-10000788,Office Supplies,Paper,Xerox 210,15.552000000000003
OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88
OFF-PA-10001804,Office Supplies,Paper,Xerox 195,10.688
FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,1441.3
OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,155.82000000000002
OFF-LA-10001934,Office Supplies,Labels,Avery 516,14.62
FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,44.128
OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92
FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",99.918
TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95
OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3.2640000000000002
OFF-AR-10001315,Office Supplies,Art,Newell 310,5.28
OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.151999999999999
OFF-AR-10000823,Office Supplies,Art,Newell 307,5.46
TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52
OFF-LA-10001641,Office Supplies,Labels,Avery 518,18.9
FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,764.6880000000001
FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92
OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52
TEC-PH-10002115,Technology,Phones,Plantronics 81402,118.78199999999998
OFF-AR-10003958,Office Supplies,Art,Newell 337,5.248
OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1088.7919999999997
OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.6399999999999
OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72
FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",35.56
TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96
FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",652.45
OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.06399999999998
FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1067.94
OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.5600000000000005
FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",348.92800000000005
OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.59999999999997
OFF-LA-10000134,Office Supplies,Labels,Avery 511,6.16
TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.8799999999999
TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584
OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',68.47200000000001
OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",235.94400000000002
OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24
OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,24.56
OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15
FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",254.60399999999998
FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,25.472
OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43.18800000000001
OFF-PA-10004971,Office Supplies,Paper,Xerox 196,4.6240000000000006
OFF-LA-10001569,Office Supplies,Labels,Avery 499,15.936000000000002
FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,515.88
OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,209.7
TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16
TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,899.91
OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",161.82
FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,698.3520000000001
FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829
FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,544.008
OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16
OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25
FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.4300000000003
OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96
TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24
TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,119.93999999999998
OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,1.4480000000000002
OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.61599999999999
OFF-LA-10001404,Office Supplies,Labels,Avery 517,3.69
OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63
OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,2.5439999999999996
TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,83.97600000000001
OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.6239999999999994
OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,30.072000000000003
TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,201.584
FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91
OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,129.568
FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,66.645
OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,4.16
FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11
FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1242.8999999999999
OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",523.48
FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976000000000003
OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,2.0799999999999996
OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.68
FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92
OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,28.349999999999998
FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76
TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,4899.93
TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1265.85
OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,18.882000000000005
FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,219.07500000000002
TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader,336.51
OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4
OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21
FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.599999999999994
OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44
OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75
OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,11.56
OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",14.56
OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48
FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6
OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",86.304
OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,23.832
OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,579.3
TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.584
FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",22.23
OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",75.04
OFF-AR-10003811,Office Supplies,Art,Newell 327,6.63
FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.6299999999999
OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",38.9
FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94
OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36
FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45
OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352
OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96
OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76
OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344
TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97
FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1090.782
OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72
OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16
OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28
OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84
FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8
OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,646.7760000000001
TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,116.78399999999999
OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",56.980000000000004
OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56
OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,5.64
OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,18.588000000000005
OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,11.36
TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.92800000000005
OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512
OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,11.54
OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552000000000003
OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,95.92
OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",22.72
OFF-AR-10000122,Office Supplies,Art,Newell 314,17.856
FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3
TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),71.976
FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,141.37199999999999
TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,290.898
OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",348.20799999999997
OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92
OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",30.84
FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05
FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,12.22
OFF-PA-10000061,Office Supplies,Paper,Xerox 205,25.92
OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68
OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88
OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648000000000001
OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82
OFF-AR-10003856,Office Supplies,Art,Newell 344,8.34
OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92
OFF-LA-10004272,Office Supplies,Labels,Avery 482,8.67
TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,21.99
OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,36.336000000000006
OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456000000000003
OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48
FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,22.200000000000003
OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34.019999999999996
FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6
OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936000000000003
OFF-FA-10002815,Office Supplies,Fasteners,Staples,22.200000000000003
OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",593.5680000000001
OFF-AR-10003958,Office Supplies,Art,Newell 337,5.248
OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,17.430000000000003
OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78
OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92
TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,103.12
OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,9.728000000000002
OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97
OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02
TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98
OFF-LA-10001297,Office Supplies,Labels,Avery 473,72.45
OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89
TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,115.36
OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,10.368000000000002
OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,166.84
OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61
OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56
OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,23.911999999999995
OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48
OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,21.560000000000002
OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448
OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976000000000003
OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,41.54
OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,407.97600000000006
TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1983.968
OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28
OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,19.92
TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",59.184000000000005
OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,186.69
OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27.968000000000004
OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.98400000000004
TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54
OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,36.839999999999996
FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,28.4
TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58
OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,669.08
OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,18.504
OFF-PA-10003441,Office Supplies,Paper,Xerox 226,58.32000000000001
OFF-LA-10000262,Office Supplies,Labels,Avery 494,13.049999999999999
TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96000000000004
OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56
OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",97.69600000000001
TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.96999999999997
OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.379999999999995
TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8
OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056
OFF-AR-10001246,Office Supplies,Art,Newell 317,21.168
OFF-AR-10002833,Office Supplies,Art,Newell 322,4.368
OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,134.48
OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.20000000000005
FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,161.568
FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",97.04
FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",88.02
OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96
OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,19.92
OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.3180000000000005
OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48
OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,52.775999999999996
TEC-PH-10001615,Technology,Phones,AT&T CL82213,86.97
OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04
OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,43.176
OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,10.67
FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1166.92
TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,179.97
TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8
OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,3.539999999999999
OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.048
TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,69.9
OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,15.648
FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.66599999999997
OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536
OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84
OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",18.16
FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.15199999999993
TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.96800000000002
TEC-PH-10002496,Technology,Phones,Cisco SPA301,280.78200000000004
FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,883.92
TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,100.792
OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96
OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456
OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.7280000000000002
OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63
FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,47.992
OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2715.9300000000003
OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,6.208
OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368
OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,15.552000000000003
OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.13600000000001
TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",17.880000000000003
FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,383.438
TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.9360000000001
OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",4.503000000000001
OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",14.9
OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2
TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,15.216000000000001
TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98
OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,11.632
TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784
OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272
OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",27.15
FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207.84600000000003
OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96
FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",124.20000000000002
OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,107.424
OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4
OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",9.664000000000001
FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,172.5
TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184
OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7
OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,17.712
OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.79400000000004
OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096000000000004
TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864000000000004
OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96
OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,31.92
OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,37.44
OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,47.82
FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",190.92
FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,127.10400000000001
